"taxonomy_ranked_id","rank","fixed_id","HMT","tax_string","domain_id","domain","phylum_id","phylum","klass_id","klass","order_id","order","family_id","family","genus_id","genus","species_id","species","subspecies_id","subspecies"
1303,"species","S263","HMT-123","Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Colibacter;massiliensis",2201,"Bacteria",2208,"Bacillota",2308,"Negativicutes",2308,"Veillonellales",2308,"Veillonellaceae",3149,"Colibacter",3019,"massiliensis",1,""
1646,"genus","G306","","Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Dialister",2201,"Bacteria",2208,"Bacillota",2308,"Negativicutes",2308,"Veillonellales",2308,"Veillonellaceae",2425,"Dialister",1,"",1,""
1647,"species","S306","HMT-118","Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Dialister;invisus",2201,"Bacteria",2208,"Bacillota",2308,"Negativicutes",2308,"Veillonellales",2308,"Veillonellaceae",2425,"Dialister",2426,"invisus",1,""
1671,"species","S309","HMT-843","Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Dialister;micraerophilus",2201,"Bacteria",2208,"Bacillota",2308,"Negativicutes",2308,"Veillonellales",2308,"Veillonellaceae",2425,"Dialister",3011,"micraerophilus",1,""
1663,"species","S308","HMT-736","Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Dialister;pneumosintes",2201,"Bacteria",2208,"Bacillota",2308,"Negativicutes",2308,"Veillonellales",2308,"Veillonellaceae",2425,"Dialister",2930,"pneumosintes",1,""
1655,"species","S307","HMT-119","Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Dialister;sp._HMT_119",2201,"Bacteria",2208,"Bacillota",2308,"Negativicutes",2308,"Veillonellales",2308,"Veillonellaceae",2425,"Dialister",2427,"sp._HMT_119",1,""
3102,"genus","G488","","Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera",2201,"Bacteria",2208,"Bacillota",2308,"Negativicutes",2308,"Veillonellales",2308,"Veillonellaceae",2429,"Megasphaera",1,"",1,""
3103,"species","S488","HMT-122","Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera;micronuciformis",2201,"Bacteria",2208,"Bacillota",2308,"Negativicutes",2308,"Veillonellales",2308,"Veillonellaceae",2429,"Megasphaera",2430,"micronuciformis",1,""
3111,"species","S489","HMT-841","Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera;sp._HMT_841",2201,"Bacteria",2208,"Bacillota",2308,"Negativicutes",2308,"Veillonellales",2308,"Veillonellaceae",2429,"Megasphaera",3009,"sp._HMT_841",1,""
6142,"genus","G868","","Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella",2201,"Bacteria",2208,"Bacillota",2308,"Negativicutes",2308,"Veillonellales",2308,"Veillonellaceae",2461,"Veillonella",1,"",1,""
6167,"species","S871","HMT-524","Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;atypica",2201,"Bacteria",2208,"Bacillota",2308,"Negativicutes",2308,"Veillonellales",2308,"Veillonellaceae",2461,"Veillonella",2769,"atypica",1,""
6183,"species","S873","HMT-887","Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;denticariosi",2201,"Bacteria",2208,"Bacillota",2308,"Negativicutes",2308,"Veillonellales",2308,"Veillonellaceae",2461,"Veillonella",3052,"denticariosi",1,""
6151,"species","S869","HMT-160","Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;dispar",2201,"Bacteria",2208,"Bacillota",2308,"Negativicutes",2308,"Veillonellales",2308,"Veillonellaceae",2461,"Veillonella",2463,"dispar",1,""
6159,"species","S870","HMT-161","Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;parvula",2201,"Bacteria",2208,"Bacillota",2308,"Negativicutes",2308,"Veillonellales",2308,"Veillonellaceae",2461,"Veillonella",2464,"parvula",1,""
6143,"species","S868","HMT-158","Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;rogosae",2201,"Bacteria",2208,"Bacillota",2308,"Negativicutes",2308,"Veillonellales",2308,"Veillonellaceae",2461,"Veillonella",2462,"rogosae",1,""
6175,"species","S872","HMT-780","Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;sp._HMT_780",2201,"Bacteria",2208,"Bacillota",2308,"Negativicutes",2308,"Veillonellales",2308,"Veillonellaceae",2461,"Veillonella",2959,"sp._HMT_780",1,""
6191,"species","S874","HMT-917","Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;sp._HMT_917",2201,"Bacteria",2208,"Bacillota",2308,"Negativicutes",2308,"Veillonellales",2308,"Veillonellaceae",2461,"Veillonella",3082,"sp._HMT_917",1,""
475,"class","C160","","Bacteria;Bacillota;Tissierellia",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",1,"",1,"",1,"",1,"",1,""
476,"order","O160","","Bacteria;Bacillota;Tissierellia;Tissierellales",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",1,"",1,"",1,"",1,""
477,"family","F160","","Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",2214,"Peptoniphilaceae",1,"",1,"",1,""
478,"genus","G160","","Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Anaerococcus",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",2214,"Peptoniphilaceae",2326,"Anaerococcus",1,"",1,""
527,"species","S166","HMT-859","Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Anaerococcus;lactolyticus",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",2214,"Peptoniphilaceae",2326,"Anaerococcus",3026,"lactolyticus",1,""
479,"species","S160","HMT-017","Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Anaerococcus;octavius",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",2214,"Peptoniphilaceae",2326,"Anaerococcus",2327,"octavius",1,""
511,"species","S164","HMT-738","Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Anaerococcus;prevotii",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",2214,"Peptoniphilaceae",2326,"Anaerococcus",2932,"prevotii",1,""
487,"species","S161","HMT-290","Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Anaerococcus;sp._HMT_290",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",2214,"Peptoniphilaceae",2326,"Anaerococcus",2589,"sp._HMT_290",1,""
495,"species","S162","HMT-294","Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Anaerococcus;sp._HMT_294",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",2214,"Peptoniphilaceae",2326,"Anaerococcus",2593,"sp._HMT_294",1,""
503,"species","S163","HMT-295","Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Anaerococcus;sp._HMT_295",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",2214,"Peptoniphilaceae",2326,"Anaerococcus",2594,"sp._HMT_295",1,""
519,"species","S165","HMT-788","Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Anaerococcus;tetradius",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",2214,"Peptoniphilaceae",2326,"Anaerococcus",2965,"tetradius",1,""
1886,"genus","G336","","Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Finegoldia",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",2214,"Peptoniphilaceae",2876,"Finegoldia",1,"",1,""
1887,"species","S336","HMT-662","Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Finegoldia;magna",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",2214,"Peptoniphilaceae",2876,"Finegoldia",2877,"magna",1,""
3774,"genus","G572","","Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Parvimonas",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",2214,"Peptoniphilaceae",2417,"Parvimonas",1,"",1,""
3783,"species","S573","HMT-111","Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Parvimonas;micra",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",2214,"Peptoniphilaceae",2417,"Parvimonas",2419,"micra",1,""
3775,"species","S572","HMT-110","Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Parvimonas;sp._HMT_110",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",2214,"Peptoniphilaceae",2417,"Parvimonas",2418,"sp._HMT_110",1,""
3791,"species","S574","HMT-393","Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Parvimonas;sp._HMT_393",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",2214,"Peptoniphilaceae",2417,"Parvimonas",2685,"sp._HMT_393",1,""
3854,"genus","G582","","Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Peptoniphilaceae_[G-1]",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",2214,"Peptoniphilaceae",2420,"Peptoniphilaceae_[G-1]",1,"",1,""
3855,"species","S582","HMT-113","Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Peptoniphilaceae_[G-1];bacterium_HMT_113",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",2214,"Peptoniphilaceae",2420,"Peptoniphilaceae_[G-1]",2421,"bacterium_HMT_113",1,""
3862,"genus","G583","","Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Peptoniphilaceae_[G-2]",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",2214,"Peptoniphilaceae",2965,"Peptoniphilaceae_[G-2]",1,"",1,""
3863,"species","S583","HMT-790","Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Peptoniphilaceae_[G-2];bacterium_HMT_790",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",2214,"Peptoniphilaceae",2965,"Peptoniphilaceae_[G-2]",2966,"bacterium_HMT_790",1,""
3870,"genus","G584","","Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Peptoniphilaceae_[G-3]",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",2214,"Peptoniphilaceae",3090,"Peptoniphilaceae_[G-3]",1,"",1,""
3871,"species","S584","HMT-929","Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Peptoniphilaceae_[G-3];bacterium_HMT_929",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",2214,"Peptoniphilaceae",3090,"Peptoniphilaceae_[G-3]",3091,"bacterium_HMT_929",1,""
3878,"genus","G585","","Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Peptoniphilus",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",2214,"Peptoniphilaceae",2416,"Peptoniphilus",1,"",1,""
3911,"species","S589","HMT-548","Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Peptoniphilus;asaccharolyticus",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",2214,"Peptoniphilaceae",2416,"Peptoniphilus",2788,"asaccharolyticus",1,""
3879,"species","S585","HMT-109","Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Peptoniphilus;harei",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",2214,"Peptoniphilaceae",2416,"Peptoniphilus",2417,"harei",1,""
3927,"species","S591","HMT-840","Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Peptoniphilus;indolicus",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",2214,"Peptoniphilaceae",2416,"Peptoniphilus",3008,"indolicus",1,""
3919,"species","S590","HMT-836","Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Peptoniphilus;lacrimalis",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",2214,"Peptoniphilaceae",2416,"Peptoniphilus",2867,"lacrimalis",1,""
3887,"species","S586","HMT-187","Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Peptoniphilus;sp._HMT_187",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",2214,"Peptoniphilaceae",2416,"Peptoniphilus",2489,"sp._HMT_187",1,""
3895,"species","S587","HMT-375","Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Peptoniphilus;sp._HMT_375",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",2214,"Peptoniphilaceae",2416,"Peptoniphilus",2673,"sp._HMT_375",1,""
3903,"species","S588","HMT-386","Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Peptoniphilus;sp._HMT_386",2201,"Bacteria",2208,"Bacillota",2990,"Tissierellia",2992,"Tissierellales",2214,"Peptoniphilaceae",2416,"Peptoniphilus",2681,"sp._HMT_386",1,""
410,"phylum","P152","","Bacteria;Bacteroidota",2201,"Bacteria",2387,"Bacteroidota",1,"",1,"",1,"",1,"",1,"",1,""
667,"class","C184","","Bacteria;Bacteroidota;Bacteroidetes_[C-1]",2201,"Bacteria",2387,"Bacteroidota",2456,"Bacteroidetes_[C-1]",1,"",1,"",1,"",1,"",1,""
668,"order","O184","","Bacteria;Bacteroidota;Bacteroidetes_[C-1];Bacteroidetes_[O-1]",2201,"Bacteria",2387,"Bacteroidota",2456,"Bacteroidetes_[C-1]",2456,"Bacteroidetes_[O-1]",1,"",1,"",1,"",1,""
669,"family","F184","","Bacteria;Bacteroidota;Bacteroidetes_[C-1];Bacteroidetes_[O-1];Bacteroidetes_[F-1]",2201,"Bacteria",2387,"Bacteroidota",2456,"Bacteroidetes_[C-1]",2456,"Bacteroidetes_[O-1]",2456,"Bacteroidetes_[F-1]",1,"",1,"",1,""
670,"genus","G184","","Bacteria;Bacteroidota;Bacteroidetes_[C-1];Bacteroidetes_[O-1];Bacteroidetes_[F-1];Bacteroidetes_[G-3]",2201,"Bacteria",2387,"Bacteroidota",2456,"Bacteroidetes_[C-1]",2456,"Bacteroidetes_[O-1]",2456,"Bacteroidetes_[F-1]",2579,"Bacteroidetes_[G-3]",1,"",1,""
671,"species","S184","HMT-280","Bacteria;Bacteroidota;Bacteroidetes_[C-1];Bacteroidetes_[O-1];Bacteroidetes_[F-1];Bacteroidetes_[G-3];bacterium_HMT_280",2201,"Bacteria",2387,"Bacteroidota",2456,"Bacteroidetes_[C-1]",2456,"Bacteroidetes_[O-1]",2456,"Bacteroidetes_[F-1]",2579,"Bacteroidetes_[G-3]",2580,"bacterium_HMT_280",1,""
679,"species","S185","HMT-281","Bacteria;Bacteroidota;Bacteroidetes_[C-1];Bacteroidetes_[O-1];Bacteroidetes_[F-1];Bacteroidetes_[G-3];bacterium_HMT_281",2201,"Bacteria",2387,"Bacteroidota",2456,"Bacteroidetes_[C-1]",2456,"Bacteroidetes_[O-1]",2456,"Bacteroidetes_[F-1]",2579,"Bacteroidetes_[G-3]",2581,"bacterium_HMT_281",1,""
687,"species","S186","HMT-365","Bacteria;Bacteroidota;Bacteroidetes_[C-1];Bacteroidetes_[O-1];Bacteroidetes_[F-1];Bacteroidetes_[G-3];bacterium_HMT_365",2201,"Bacteria",2387,"Bacteroidota",2456,"Bacteroidetes_[C-1]",2456,"Bacteroidetes_[O-1]",2456,"Bacteroidetes_[F-1]",2579,"Bacteroidetes_[G-3]",2664,"bacterium_HMT_365",1,""
695,"species","S187","HMT-436","Bacteria;Bacteroidota;Bacteroidetes_[C-1];Bacteroidetes_[O-1];Bacteroidetes_[F-1];Bacteroidetes_[G-3];bacterium_HMT_436",2201,"Bacteria",2387,"Bacteroidota",2456,"Bacteroidetes_[C-1]",2456,"Bacteroidetes_[O-1]",2456,"Bacteroidetes_[F-1]",2579,"Bacteroidetes_[G-3]",2706,"bacterium_HMT_436",1,""
703,"species","S188","HMT-503","Bacteria;Bacteroidota;Bacteroidetes_[C-1];Bacteroidetes_[O-1];Bacteroidetes_[F-1];Bacteroidetes_[G-3];bacterium_HMT_503",2201,"Bacteria",2387,"Bacteroidota",2456,"Bacteroidetes_[C-1]",2456,"Bacteroidetes_[O-1]",2456,"Bacteroidetes_[F-1]",2579,"Bacteroidetes_[G-3]",2754,"bacterium_HMT_503",1,""
711,"species","S189","HMT-899","Bacteria;Bacteroidota;Bacteroidetes_[C-1];Bacteroidetes_[O-1];Bacteroidetes_[F-1];Bacteroidetes_[G-3];bacterium_HMT_899",2201,"Bacteria",2387,"Bacteroidota",2456,"Bacteroidetes_[C-1]",2456,"Bacteroidetes_[O-1]",2456,"Bacteroidetes_[F-1]",2579,"Bacteroidetes_[G-3]",3064,"bacterium_HMT_899",1,""
718,"genus","G190","","Bacteria;Bacteroidota;Bacteroidetes_[C-1];Bacteroidetes_[O-1];Bacteroidetes_[F-1];Bacteroidetes_[G-4]",2201,"Bacteria",2387,"Bacteroidota",2456,"Bacteroidetes_[C-1]",2456,"Bacteroidetes_[O-1]",2456,"Bacteroidetes_[F-1]",2758,"Bacteroidetes_[G-4]",1,"",1,""
719,"species","S190","HMT-509","Bacteria;Bacteroidota;Bacteroidetes_[C-1];Bacteroidetes_[O-1];Bacteroidetes_[F-1];Bacteroidetes_[G-4];bacterium_HMT_509",2201,"Bacteria",2387,"Bacteroidota",2456,"Bacteroidetes_[C-1]",2456,"Bacteroidetes_[O-1]",2456,"Bacteroidetes_[F-1]",2758,"Bacteroidetes_[G-4]",2759,"bacterium_HMT_509",1,""
726,"genus","G191","","Bacteria;Bacteroidota;Bacteroidetes_[C-1];Bacteroidetes_[O-1];Bacteroidetes_[F-1];Bacteroidetes_[G-5]",2201,"Bacteria",2387,"Bacteroidota",2456,"Bacteroidetes_[C-1]",2456,"Bacteroidetes_[O-1]",2456,"Bacteroidetes_[F-1]",2755,"Bacteroidetes_[G-5]",1,"",1,""
727,"species","S191","HMT-505","Bacteria;Bacteroidota;Bacteroidetes_[C-1];Bacteroidetes_[O-1];Bacteroidetes_[F-1];Bacteroidetes_[G-5];bacterium_HMT_505",2201,"Bacteria",2387,"Bacteroidota",2456,"Bacteroidetes_[C-1]",2456,"Bacteroidetes_[O-1]",2456,"Bacteroidetes_[F-1]",2755,"Bacteroidetes_[G-5]",2756,"bacterium_HMT_505",1,""
735,"species","S192","HMT-507","Bacteria;Bacteroidota;Bacteroidetes_[C-1];Bacteroidetes_[O-1];Bacteroidetes_[F-1];Bacteroidetes_[G-5];bacterium_HMT_507",2201,"Bacteria",2387,"Bacteroidota",2456,"Bacteroidetes_[C-1]",2456,"Bacteroidetes_[O-1]",2456,"Bacteroidetes_[F-1]",2755,"Bacteroidetes_[G-5]",2757,"bacterium_HMT_507",1,""
743,"species","S193","HMT-511","Bacteria;Bacteroidota;Bacteroidetes_[C-1];Bacteroidetes_[O-1];Bacteroidetes_[F-1];Bacteroidetes_[G-5];bacterium_HMT_511",2201,"Bacteria",2387,"Bacteroidota",2456,"Bacteroidetes_[C-1]",2456,"Bacteroidetes_[O-1]",2456,"Bacteroidetes_[F-1]",2755,"Bacteroidetes_[G-5]",2760,"bacterium_HMT_511",1,""
750,"genus","G194","","Bacteria;Bacteroidota;Bacteroidetes_[C-1];Bacteroidetes_[O-1];Bacteroidetes_[F-1];Bacteroidetes_[G-7]",2201,"Bacteria",2387,"Bacteroidota",2456,"Bacteroidetes_[C-1]",2456,"Bacteroidetes_[O-1]",2456,"Bacteroidetes_[F-1]",3075,"Bacteroidetes_[G-7]",1,"",1,""
751,"species","S194","HMT-911","Bacteria;Bacteroidota;Bacteroidetes_[C-1];Bacteroidetes_[O-1];Bacteroidetes_[F-1];Bacteroidetes_[G-7];bacterium_HMT_911",2201,"Bacteria",2387,"Bacteroidota",2456,"Bacteroidetes_[C-1]",2456,"Bacteroidetes_[O-1]",2456,"Bacteroidetes_[F-1]",3075,"Bacteroidetes_[G-7]",3076,"bacterium_HMT_911",1,""
411,"class","C152","","Bacteria;Bacteroidota;Bacteroidia",2201,"Bacteria",2387,"Bacteroidota",2448,"Bacteroidia",1,"",1,"",1,"",1,"",1,""
412,"order","O152","","Bacteria;Bacteroidota;Bacteroidia;Bacteroidales",2201,"Bacteria",2387,"Bacteroidota",2448,"Bacteroidia",2448,"Bacteroidales",1,"",1,"",1,"",1,""
645,"family","F181","","Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae",2201,"Bacteria",2387,"Bacteroidota",2448,"Bacteroidia",2448,"Bacteroidales",2448,"Bacteroidaceae",1,"",1,"",1,""
646,"genus","G181","","Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides",2201,"Bacteria",2387,"Bacteroidota",2448,"Bacteroidia",2448,"Bacteroidales",2448,"Bacteroidaceae",2723,"Bacteroides",1,"",1,""
655,"species","S182","HMT-630","Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;heparinolyticus",2201,"Bacteria",2387,"Bacteroidota",2448,"Bacteroidia",2448,"Bacteroidales",2448,"Bacteroidaceae",2723,"Bacteroides",2853,"heparinolyticus",1,""
663,"species","S183","HMT-787","Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;pyogenes",2201,"Bacteria",2387,"Bacteroidota",2448,"Bacteroidia",2448,"Bacteroidales",2448,"Bacteroidaceae",2723,"Bacteroides",2937,"pyogenes",1,""
647,"species","S181","HMT-465","Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;zoogleoformans",2201,"Bacteria",2387,"Bacteroidota",2448,"Bacteroidia",2448,"Bacteroidales",2448,"Bacteroidaceae",2723,"Bacteroides",2724,"zoogleoformans",1,""
4094,"genus","G612","","Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola",2201,"Bacteria",2387,"Bacteroidota",2448,"Bacteroidia",2448,"Bacteroidales",2448,"Bacteroidaceae",3156,"Phocaeicola",1,"",1,""
4095,"species","S612","HMT-272","Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;abscessus",2201,"Bacteria",2387,"Bacteroidota",2448,"Bacteroidia",2448,"Bacteroidales",2448,"Bacteroidaceae",3156,"Phocaeicola",3268,"abscessus",1,""
637,"family","F180","","Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidales_[F-2]",2201,"Bacteria",2387,"Bacteroidota",2448,"Bacteroidia",2448,"Bacteroidales",2450,"Bacteroidales_[F-2]",1,"",1,"",1,""
638,"genus","G180","","Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidales_[F-2];Bacteroidales_[G-2]",2201,"Bacteria",2387,"Bacteroidota",2448,"Bacteroidia",2448,"Bacteroidales",2450,"Bacteroidales_[F-2]",2573,"Bacteroidales_[G-2]",1,"",1,""
639,"species","S180","HMT-274","Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidales_[F-2];Bacteroidales_[G-2];bacterium_HMT_274",2201,"Bacteria",2387,"Bacteroidota",2448,"Bacteroidia",2448,"Bacteroidales",2450,"Bacteroidales_[F-2]",2573,"Bacteroidales_[G-2]",2574,"bacterium_HMT_274",1,""
3589,"family","F549","","Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae",2201,"Bacteria",2387,"Bacteroidota",2448,"Bacteroidia",2448,"Bacteroidales",3018,"Odoribacteraceae",1,"",1,"",1,""
3590,"genus","G549","","Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Odoribacter",2201,"Bacteria",2387,"Bacteroidota",2448,"Bacteroidia",2448,"Bacteroidales",3018,"Odoribacteraceae",3181,"Odoribacter",1,"",1,""
3591,"species","S549","HMT-516","Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Odoribacter;bacterium_HMT_516",2201,"Bacteria",2387,"Bacteroidota",2448,"Bacteroidia",2448,"Bacteroidales",3018,"Odoribacteraceae",3181,"Odoribacter",2764,"bacterium_HMT_516",1,""
4101,"family","F613","","Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae",2201,"Bacteria",2387,"Bacteroidota",2448,"Bacteroidia",2448,"Bacteroidales",2449,"Porphyromonadaceae",1,"",1,"",1,""
4102,"genus","G613","","Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas",2201,"Bacteria",2387,"Bacteroidota",2448,"Bacteroidia",2448,"Bacteroidales",2449,"Porphyromonadaceae",2572,"Porphyromonas",1,"",1,""
4167,"species","S621","HMT-547","Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;asaccharolytica",2201,"Bacteria",2387,"Bacteroidota",2448,"Bacteroidia",2448,"Bacteroidales",2449,"Porphyromonadaceae",2572,"Porphyromonas",2787,"asaccharolytica",1,""
4143,"species","S618","HMT-283","Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;catoniae",2201,"Bacteria",2387,"Bacteroidota",2448,"Bacteroidia",2448,"Bacteroidales",2449,"Porphyromonadaceae",2572,"Porphyromonas",2583,"catoniae",1,""
4103,"species","S613","HMT-273","Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;endodontalis",2201,"Bacteria",2387,"Bacteroidota",2448,"Bacteroidia",2448,"Bacteroidales",2449,"Porphyromonadaceae",2572,"Porphyromonas",2573,"endodontalis",1,""
4175,"species","S622","HMT-619","Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;gingivalis",2201,"Bacteria",2387,"Bacteroidota",2448,"Bacteroidia",2448,"Bacteroidales",2449,"Porphyromonadaceae",2572,"Porphyromonas",2636,"gingivalis",1,""
4135,"species","S617","HMT-279","Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;pasteri",2201,"Bacteria",2387,"Bacteroidota",2448,"Bacteroidia",2448,"Bacteroidales",2449,"Porphyromonadaceae",2572,"Porphyromonas",2579,"pasteri",1,""
4111,"species","S614","HMT-275","Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;sp._HMT_275",2201,"Bacteria",2387,"Bacteroidota",2448,"Bacteroidia",2448,"Bacteroidales",2449,"Porphyromonadaceae",2572,"Porphyromonas",2575,"sp._HMT_275",1,""
4119,"species","S615","HMT-277","Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;sp._HMT_277",2201,"Bacteria",2387,"Bacteroidota",2448,"Bacteroidia",2448,"Bacteroidales",2449,"Porphyromonadaceae",2572,"Porphyromonas",2577,"sp._HMT_277",1,""
